id;product_name;countries;ingredients;brands;stores;image_url;
3560070252114;"Fromage pour Tartiflette (27 % MG) 4/6 personnes";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulante~>enzyme coagulante.";"Carrefour";"Carrefour market";"null";
3560070954339;"Brie (31% MG) ";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,creme-pasteurisee~>_crème_ pasteurisée,sel~>sel,ferments-lactiques-et-d-affinage~>ferments _lactiques_ et d'affinage,contient-lait~>contient _lait_,~>.";"Carrefour Discount";"";"null";
3560070358946;"Petit Munster Géromé";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,presure~>presure,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage";"Carrefour Discount";"Carrefour";"null";
3560070562282;"Petit Munster Géromé AOP (24 % MG) ";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,presure-animale~>présure animale,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage.";"Carrefour,Groupe Carrefour";"Carrefour";"null";
3560070568512;"Petit Munster Fermier AOP (28% MG)";"France";"lait-cru-de-vache~>_Lait_ cru de vache,sel~>sel,ferments~>ferments,presure~>présure.";"Carrefour";"";"null";
3560070997084;"Emmental au lait cru";"France";"emmental~>_Emmental_";"Carrefour Bio,Carrefour";"Carrefour";"null";
3560070247592;"Mimolette jeune (25 % MG) ";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,colorant~>colorant,rocou~>rocou,coagulant-enzymatique-croute~>coagulant enzymatique. Croûte,non-comestible~>non comestible,conservateur~>conservateur,natamycine~>natamycine.";"Carrefour";"Carerfour market";"null";
3560070109920;"Fromage à tartiner, Ail & Fines Herbes";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,fines-herbes~>fines herbes,2~>2‚,ail-1~>ail 1‚,sel~>sel,arome-naturel-d-ail~>arôme naturel d'ail,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,proteines-de-lait~>protéines de _lait_,poivre~>poivre,ferments-lactiques~>ferments _lactiques_.,persil~>persil,ciboulette~>ciboulette";"Carrefour";"Carrefour market,Dia";"null";
3560070100484;"Edam";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien";"Carrefour";"Carrefour";"null";
3560070100514;"Mimolette";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien,colorant~>colorant,rocou~>rocou.";"Carrefour";"Carrefour";"null";
3560070157198;"Parmigiano rapé";"France,Spain";"lait~>_Lait_,sel~>Sel,presure~>Présure";"Carrefour";"Carrefour";"null";
3560070322152;"Raclette Bio  (27% MG) ";"France,Europe";"lait-de-vache-pasteurise-obtenu-selon-le-mode-de-production-biologique~>Lait de vache pasteurisé obtenu selon le mode de production biologique,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure.";"Carrefour,Carrefour bio";"Carrefour";"null";
3560070323449;"Camembert (23% MG)";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,ferment-lactique~>ferment lactique,ferment-d-affinage~>ferment d'affinage";"Carrefour";"Carrefour";"null";
3560070148752;"Maasdam";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien.";"Carrefour";"Carrefour";"null";
3560070949052;"Bleu d'Auvergne";"France";"lait-pasteurise-de-vache~>_lait_ pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage-dont-penicillium-roqueforti~>ferments _lactiques_ et d'affinage dont Pénicillium roqueforti,presure~>présure,chlorure-de-calcium~>chlorure de calcium";"Reflets de France";"Lidl";"null";
3560070181094;"Petit Brie - 500 g - Carrefour";"France";"";"Carrefour";"Carrefour";"null";
3560070180059;"Assortiment de fromages pour raclette (26% MG) - 800 g - Carrefour";"France";"fromage-nature~>Fromage nature,400-g~>400 g,lait-de-vache-pasteurise~>lait de vache pasteurisé,sel~>sel,coagulant~>coagulant,chlorure-de-calcium~>chlorure de calcium,ferments-lactiques-et-de-surface~>ferments lactiques et de surface,rocou~>rocou,carmin-de-cochenille~>carmin de cochenille,natamycine~>natamycine,lysozyme~>lysozyme,contient-oeuf~>contient oeuf,fromage-aromatise-poivre~>. Fromage aromatisé poivre,200-g~>200 g,lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,poivres-verts-et-noir~>poivres verts et noir,arome-naturel-poivre~>arôme naturel poivre,coagulant~>coagulant,chlorure-de-calcium~>chlorure de calcium,ferments-lactiques-et-de-surface~>ferments lactiques et de surface,rocou~>rocou,carmin-de-cochenille~>carmin de cochenille,natamycine~>natamycine,lysozyme~>lysozyme,contient-oeuf~>contient oeuf,fromage-gout-fume~>. Fromage goût fumé,200-g~>200 g,lait-de-vache-pasteurise~>lait de vache pasteurisé,sel~>sel,coagulant~>coagulant,chlorure-de-calcium~>chlorure de calcium,ferments-lactiques-et-de-surface~>ferments lactiques et de surface,natamycine~>natamycine,lysozyme~>lysozyme,contient-oeuf~>contient oeuf,rocou~>rocou,caramel~>caramel,arome-de-fumee~>arôme de fumée.";"Carrefour";"Carrefour Market";"null";
3560070181001;"Noord-Hollandse Gouda Jeune (30,5% MG)";"Belgique";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,presure-animale~>présure animale,conservateur~>conservateur,nitrate-de-sodium~>nitrate de sodium,colorant-naturel~>colorant naturel,annatto~>annatto";"Carrefour";"Carrefour";"null";
3560070280759;"Fromage fondu Croque-Monsieur (22 % MG)  ";"France";"proteines-et-lactose-du-lait-rehydrates~>Protéines et lactose du lait réhydratés,fromages~>fromages,beurre~>beurre,sels-de-fonte~>sels de fonte,e339~>E339,e452~>E452,e331~>E331,e450~>E450,e341~>E341,sel~>sel,epaississants~>épaississants,e407~>E407,e415~>E415,conservateur~>conservateur,e202~>E202.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market";"null";
3560070283361;"Fromage fondu au Cheddar (21 % MG)";"France";"fromages~>Fromages,dont-cheddar~>dont cheddar,eau~>eau,beurre~>beurre,proteines-et-lactose-du-lait~>protéines et lactose du lait,poudre-de-lait-ecreme~>poudre de lait écrémé,sels-de-fonte~>sels de fonte,e331~>E331,e339~>E339,e341~>E341,e450~>E450,e452~>E452,sel~>sel,colorants~>colorants,e160c~>E160c,e160a~>E160a.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market";"null";
3560070451685;"Camembert (21 % MG) ";"France";"lait-de-vache-pasteurise-bio~>Lait de vache pasteurisé bio,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour";"null";
3560070859344;"Fromage à tartiner, Échalote & Ciboulette (23 % MG)";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,sel~>sel,echalote-0~>échalote 0‚,ciboulette-0~>ciboulette 0‚,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,proteines-de-lait~>protéines de _lait_,ferments-lactiques~>ferments _lactiques_.";"Carrefour";"Carrefour";"null";
3560070910519;"Fromages râpés Spécial Salade";"France";"emmental-francais~>Emmental français,fromage-a-pate-pressee-cuite~>fromage à pâte pressée cuite,mimolette~>mimolette,fromage-a-pate-pressee-non-cuite~>fromage à pâte pressée non cuite,lait-pasteurise~>_lait_ pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien,lait-pasteurise~>_lait_ pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien,colorant~>colorant,rocou~>rocou";"Carrefour";"Carrefour Market";"null";
3560070383870;"Saint-Marcellin au lait cru (20% MG)";"France";"lait-cru-de-vache~>Lait cru de vache,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure.";"Carrefour Discount,Carrefour";"Carrefour";"null";
3560070383900;"Saint-Félicien (24% MG)";"France";"lait-cru-de-vache~>Lait cru de vache,creme-pasteurisee-de-vache~>crème pasteurisée de vache,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure.";"Carrefour Discount,Carrefour";"Carrefour,Carrefour Market";"null";
3560070338832;"Gorgonzola AOP (27,4 % MG) - 150 g -Carrefour";"France";"lait-de-vache-entier-pasteurise~>lait de vache entier pasteurisé,ferments-lactiques~>ferments lactiques,sel~>sel,presure-animale~>présure animale,pennicillium~>pennicillium";"carrefour";"Carrefour";"null";
3560070179886;"Emmental";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien";"Carrefour";"Carrefour";"null";
3560070168651;"Cheddar en tranches (35% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien,colorant~>colorant,rocou~>rocou.";"Carrefour";"Carrefour";"null";
3560070168538;"Mozzarella pour Pizza / Panini (22% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,enzyme-coagulante~>enzyme coagulante.";"Carrefour";"Carrefour";"null";
3560070349791;"Coulommiers (23 % MG) ";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulant~>enzyme coagulant.";"Carrefour Discount";"Carrefour market";"null";
3560070349869;"Fromage double crème (31 % MG) ";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,penicillium~>pénicillium,enzyme-coagulante~>enzyme coagulante.";"Carrefour Discount,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market,Dia";"null";
3560070347339;"Gouda jeune (30 % MG) en tranches";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,ferments-lactiques~>ferments lactiques,enzyme-coagulante~>enzyme coagulante,colorant~>Colorant,beta~>Bêta,carotene~>carotène";"Carrefour Discount,Carrefour";"Carrefour";"null";
3560070349746;"Camembert (21 % MG)";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de`vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulante~>enzyme coagulante.";"Carrefour Discount";"Carrefour,Carrefour market";"null";
3560070906772;"Fromage à tartiner, Figue & Noix (23 % MG)";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,figues-sechees~>figues séchées,noix~>_noix_,sel~>sel,arome-naturel-de-figue~>arôme naturel de figue,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,arome-naturel~>arôme naturel,contient-lait-et-noix~>contient _lait_ et _noix_,proteines-de-lait~>protéines de _lait_,ferments-lactiques~>ferments _lactiques_.,figues-5~>figues 5‚,dextrose~>dextrose";"Carrefour";"Carrefour";"null";
3560070900688;"Camembert de Normandie AOP";"France";"lait-cru-bio~>_Lait_ cru bio,sel~>sel,presure-animale~>présure animale,ferments-lactiques-et-d-affinage~>ferments _lactiques_ et d'affinage.";"Carrefour Bio";"Carrefour";"null";
3560070901210;"Petit camembert au lait cru";"France";"lait-cru-de-normandie~>_lait_ cru de Normandie,sel~>sel,ferments~>ferments,contient-lait~>contient _lait_,presure-animale~>présure animale";"Reflets de France";"Carrefour market";"null";
3560070906833;"Fromage à tartiner, Ail & Fines Herbes (23,5 % MG) 9 Portions";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,fines-herbes~>fines herbes,2~>2‚,ail-1~>ail 1‚,sel~>sel,arome-naturel-d-ail~>arôme naturel d'ail,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,proteines-de-lait~>protéines de _lait_,poivre~>poivre,ferments-lactiques~>ferments _lactiques_.,persil~>persil,ciboulette~>ciboulette";"Carrefour";"Carrefour";"null";
3560070046478;"pointe de brie";"France";"lait-de-vache-pasteurise~>lait de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure";"carrefour";"carrefour";"null";
3564709021249;"Reblochon de Savoie AOP (25% MG) Au Lait Cru";"France";"lait-cru-de-vache~>Lait cru de vache,sel~>sel,ferments-lactiques~>ferments lactiques,dont-lactose~>dont lactose,presure~>présure,colorant-de-croute~>colorant de croûte,rocou~>rocou.";"Nos Régions ont du Talent,Leclerc";"Lelcerc";"null";
3564700599860;"Fromage à tartiner ail et fines herbes";"France";"";"Les Croisés,Marque Repère";"Leclerc";"null";
3564700426937;"Les Croisés";"France";"";"Les croisés,marque repère";"Leclerc";"null";
3564700011881;"Camembert (21 % MG)";"France";"lait-pasteurise~>Lait pasteurisé.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564700014660;"Emmental Français râpé (29 % MG)";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,coagulant~>coagulant.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564700014653;"Emmental français râpé";"France";"emmental-rape~>Emmental râpé,fromage-a-pate-pressee-cuite~>Fromage à pâte pressée cuite";"Les Croisés,Marque repère";"";"null";
3564700014646;"Emmental Français (29 % MG)";"France,Europe";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments~>ferments,dont-lait~>dont _lait_,~>.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564700014745;"Pointe de Brie";"France";"";"Les Croisés,marque repère";"";"null";
3564700014714;"Coulommiers - Tendre et Onctueux (23 % MG) ";"France";"lait-pasteurise~>Lait pasteurisé.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564700070307;"Coeur de crème (31% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,creme-pasteurisee~>_Crème_ pasteurisée,ferments-lactiques-dont-lactose-et-d-affinage~>Ferments lactiques dont _lactose_ et d'affinage,sel~>sel,coagulant-fongique~>coagulant fongique";"Les Croisés,Marque Repère";"Leclerc";"null";
3564709010151;"Camembert de Normandie AOP ";"France";"";"Nos régions ont du talent";"Leclerc";"null";
3564700671863;"Mimolette (23,7% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,dont-lactose~>dont lactose,coagulant~>coagulant,colorant~>colorant,rocou~>rocou.";"Les Croisés";"E.Leclerc";"null";
3564700671740;"Maasdam tranchettes";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,dont-lactose~>dont _lactose_,coagulant~>coagulant.";"Les Croisés,Marque Repère,Leclerc";"Leclerc";"null";
3564700792162;"Dés aux noix";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,noix-4~>_noix_ 4‚,sel~>sel,ferments-lactiques~>ferments lactiques,dont-lait~>dont _lait_,enzymes-coagulantes~>enzymes coagulantes,arome~>arôme,dont-fruits-a-coque~>dont _fruits à coque_,conservateur~>conservateur,e251~>E251.";"Les Croisés,Marque Repère";"Leclerc";"null";
2000000006414;"Raclette nature sans croûte";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments~>ferments,dont-lait~>dont _lait_,enzymes-coagulantes~>enzymes coagulantes,conservateur-de-la-croute~>conservateur de la croûte,e235~>E235.";"Les Croisés,Marque Repère";"Leclerc";"null";
3564700484678;"Gruyère allégé (14 % MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant~>coagulant.";"Les Croisés,Marque Repère";"Leclerc";"null";
3564700250297;"Léger (11 % MG) ";"France";"lait-pasteurise~>Lait pasteurisé.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564700356302;"Camembert de Pays";"France";"";"Les Croisés";"";"null";
3564707081986;"Emmental râpé (29% MG)";"France";"lait-cru-de-vache-issu-de-l-agriculture-biologique~>_Lait_ cru de vache issu de l'agriculture biologique,sel~>sel,ferments-lactiques~>ferments _lactiques_,enzymes-coagulantes~>enzymes coagulantes.";"Bio Village,Marque Repère";"";"null";
3564700568989;"Petit Camembert (24 % MG)";"France";"lait-pasteurise~>Lait pasteurisé,sel~>sel,ferments~>ferments.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564700568743;"Hamburger 10 Tranches (18 % MG)";"France";"lait-ecreme-reconstitue~>_Lait_ écrémé reconstitué,lysozyme-d-oeuf~>lysozyme d'_œuf_),beurre~>_beurre_,lactoserum~>_lactosérum_,proteine-de-lait~>protéine de _lait_,sel-de-fonte~>sel de fonte,e452~>E452,e450~>E450,epaississant~>épaississant,carraghenanes~>carraghénanes,sel~>sel,conservateur~>conservateur,e202~>E202,colorant~>colorant,fromages~>_fromages_,dont-cheddar~>dont _cheddar_,rocou~>rocou,dont-lait~>dont _lait_,~>.";"Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564709002033;"Reblochon de Savoie AOP (25% MG) Au Lait Cru";"France";"lait~>Lait,sel~>sel,ferments-lactiques~>ferments lactiques,dont-lactose~>dont lactose,presure~>présure,colorant-de-croute~>colorant de croûte,rocou~>rocou.";"Nos Régions ont du Talent,Leclerc";"Leclerc";"null";
3564709000343;"Maroilles Quart (26 % MG)";"France";"";"Nos Régions ont du Talent,Scamark (Filiale E. Leclerc)";"Leclerc";"null";
3564709000954;"Chaource AOP (22% MG)";"France";"fromage-au-lait-thermise~>Fromage au lait thermisé,temperature-inferieure-a-la-pasteurisation~>température inférieure à la pasteurisation";"Nos Régions ont du Talent";"Leclerc";"null";
3564709000671;"Saint-Marcellin IGP (20% MG) Au lait cru de vache";"France";"fromage-au-lait-cru~>Fromage au lait cru.";"Nos Régions ont du Talent,Leclerc";"Leclerc";"null";
3564700203170;"Gorgonzola D.O.P (26,5% MG)";"France";"lait~>_Lait_,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,sel~>sel,presure-croute-non-comestible~>présure. Croûte non comestible.";"Les Croisés";"Leclerc";"null";
3564700202258;"Maasdam (27,2% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,dont-lactose~>dont _lactose_,coagulant~>coagulant.";"Les Croisés";"Leclerc";"null";
