id;product_name;countries;ingredients;brands;stores;image_url;
3560070280902;"Les infusions, Agrumes";"France";""cynorrhodon/Cynorrhodon","ecorces-d-orange-douce/écorces d'orange douce","hibiscus/hibiscus","aromes-naturels-de-limette-et-d-orange/arômes naturels de limette et d'orange","arome-pamplemousse/arôme pamplemousse","citronelle/citronelle","pomme/pomme","ecorces-de-citron/écorces de citron","ecorces-de-pamplemousse/écorces de pamplemousse",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/356/007/028/0902/front_fr.10.400.jpg";
3560070280964;"Carrefour Thé Caramel";"Mayotte";""the-noir/Thé noir","arome/arôme","eclats-de-caramel/éclats de caramel",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/356/007/028/0964/front_fr.3.400.jpg";
3560070281268;"Tilleul Menthe";"France";""tilleul/tilleul","menthe/menthe.",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/356/007/028/1268/front_fr.8.400.jpg";
3560070852086;"Thé vert menthe";"France";""the-vert/Thé vert","feuilles-de-menthe/Feuilles de menthe","arome-naturel-de-menthe/Arôme naturel de menthe",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/356/007/085/2086/front_fr.9.400.jpg";
3560070852116;"Thé vert aux feuilles de menthe";"France";""the-vert/thé vert","feuilles-de-menthe/feuilles de menthe","arome-naturel-de-menthe/arôme naturel de menthe",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/356/007/085/2116/front_fr.8.400.jpg";
3560070330515;"Chicorée - café";"France";""chicoree-soluble/Chicorée soluble","cafe-soluble/café soluble.",";"Carrefour Discount,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/356/007/033/0515/front_fr.7.400.jpg";
3560070330928;"Capuccino nature";"France";"";"Carrefour";"";"http://static.openfoodfacts.org/images/products/356/007/033/0928/front_fr.9.400.jpg";
3564700717882;"Infusion pomme cannelle";"France";""eglantier/Églantier","feuilles-d-oranger/feuilles d'oranger","aromes/arômes","cannelle/cannelle","pomme/pomme","tilleul/tilleul","chicoree/chicorée","hibiscus/hibiscus.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/071/7882/front_fr.7.400.jpg";
3564700710920;"N° 10";"France";"";"Plantation,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/071/0920/front_fr.7.400.jpg";
3564700717752;"Infusion fruits rouges";"France";""hibiscus/Hibiscus","marc-de-pomme/marc de pomme","cynorrhodon/cynorrhodon","aromes/arômes","fruits-rouges/fruits rouges","granules-a-la-cerise/granules à la cerise","/.","groseilles-sechees/groseilles séchées","fraises-deshydratees/fraises déshydratées","framboises-sechees/framboises séchées","mures-deshydratees/mûres déshydratées","maltodextrine/maltodextrine","jus-de-cerise-concentre-0/jus de cerise concentré 0‚",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/071/7752/front_fr.7.400.jpg";
3564700591185;"Thé Aromatisé Vanille";"France";""the-noir/Thé noir","arome/arôme","arome-naturel-de-vanille-0/arôme naturel de vanille 0‚",";"Britley,Marque repère";"leclerc";"http://static.openfoodfacts.org/images/products/356/470/059/1185/front_fr.8.400.jpg";
3564700591161;"Thé vert citron";"France";""the-vert/Thé vert","arome-naturel-de-citron-avec-autres-aromes-naturels/arôme naturel de citron avec autres arômes naturels","ecorces-de-citron/ecorces de citron",";"Marque Repère,Britley";"leclerc";"http://static.openfoodfacts.org/images/products/356/470/059/1161/front_fr.6.400.jpg";
3564700595657;"Thé vert menthe";"France";""the-vert/Thé vert","feuilles-de-menthe/feuilles de menthe","arome-naturel-de-menthe-avec-autres-aromes-naturels/arôme naturel de menthe avec autres arômes naturels",";"Britley,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/059/5657/front_fr.7.400.jpg";
3564700595640;"Infusion tilleul citron";"France";""tilleul/Tilleul","arome-naturel/arôme naturel","ecorces-de-citron/écorces de citron","arome-naturel-d-orange/arôme naturel d'orange.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/059/5640/front_fr.5.400.jpg";
3564700591192;"Mon infusion bien-être";"France";""eglantier/Églantier","hibiscus/hibiscus","feuilles-d-oranger/feuilles d'oranger","pomme/pomme","marc-de-pomme/marc de pomme","queues-de-cerise/queues de cerise","aromes-naturels/arômes naturels","feuilles-de-frene/feuilles de frêne","reine-des-pres/reine des prés","baies-de-cassis/baies de cassis.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/059/1192/front_fr.7.400.jpg";
3564700469958;"Thé Breakfast";"France";"";"Britley,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/046/9958/front_fr.4.400.jpg";
3564700469941;"Infusion Fruits Rouges";"France";""hibiscus/Hibiscus","marc-de-pomme/marc de pomme","cynorrhodon/cynorrhodon","aromes/arômes","fruits-rouges/fruits rouges","granules-de-cerises/granules de cerises","groseilles-sechees/groseilles séchées","fraises-deshydrates/fraises déshydratés","framboises-sechees/framboises séchées","mures-deshydratees/mûres déshydratées","jus-de-cerise-concentre/jus de cerise concentré","maltodextrine/maltodextrine",";"Tiséa,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/046/9941/front_fr.8.400.jpg";
3564700510377;"36 dosettes classique";"France";""cafe-moulu/café moulu",";"Plantation,Marque repère";"";"http://static.openfoodfacts.org/images/products/356/470/051/0377/front_fr.6.400.jpg";
3564700010242;"Thé Earl Grey aromatisé bergamote";"France";""the-noir/Thé noir","arome/arôme.",";"Britley,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/001/0242/front_fr.7.400.jpg";
3564700010310;"Café plantation noir pur arabica";"France";""cafe-moulu-pur-arabica/Café moulu pur arabica.",";"Marque repère,Plantation";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/001/0310/front_fr.8.400.jpg";
3564700010273;"Infusion verveine menthe";"France";""verveine/Verveine","menthe-50/menthe 50 %.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/001/0273/front_fr.5.400.jpg";
3564700010297;"Infusion Tilleul Menthe";"France";""tilleul/Tilleul","menthe-poivree/menthe poivrée",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/001/0297/front_fr.10.400.jpg";
3564700010266;"Infusion verveine";"France";""verveine-100/Verveine 100 %.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/001/0266/front_fr.5.400.jpg";
3564700010433;"Tradition Moulu";"France";""cafe-moulu/Café moulu.",";"Plantation,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/001/0433/front_fr.7.400.jpg";
3564700010440;"Café tradition décaféiné";"France";"";"Plantation,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/001/0440/front_fr.3.400.jpg";
3564700010280;"Infusion tilleul";"France";""infusion-tilleul/Infusion tilleul.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/001/0280/front_fr.7.400.jpg";
3564700702093;"Classique";"France";""cafe-moulu/café moulu",";"Plantation,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/070/2093/front_fr.7.400.jpg";
3564700702499;"18 dosettes souples du bresil pur arabica";"France";""cafe-moulu-pur-arabica/Café moulu pur arabica.",";"Plantation,Marque Repère";"leclerc";"http://static.openfoodfacts.org/images/products/356/470/070/2499/front_fr.8.400.jpg";
3564700393710;"Expresso pur Arabica";"France";""cafe-soluble-atomise-pur-arabica/Café soluble atomisé pur Arabica",";"Plantation,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/039/3710/front_fr.6.400.jpg";
3564707081238;"Infusion après-repas";"France";""menthe-poivree/Menthe poivrée","anis/anis","feuille-de-mauve/feuille de mauve","reglisse-8/réglisse 8%.",";"Bio Village,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/708/1238/front_fr.7.400.jpg";
null;"Infusion pour le soir";"Portugal";""tilleul/Tilleul","melisse/mélisse","feuilles-d-oranger/feuilles d'oranger","feuilles-de-marjolaine/feuilles de marjolaine","arome-naturel-d-orange-avec-autres-aromes-naturels/arôme naturel d'orange avec autres arômes naturels","arome-naturel-de-mandarine/arôme naturel de mandarine.",";"Bio village,Marque repère";"";"http://static.openfoodfacts.org/images/products/invalid/front_en.18890.400.jpg";
3564700087688;"Qualité filtre";"France";"";"marque repere,Plantation";"";"http://static.openfoodfacts.org/images/products/356/470/008/7688/front_fr.7.400.jpg";
3564700022603;"Cacao Morning";"France";""sucre/Sucre","cacao-maigre-en-poudre/cacao maigre en poudre","emulsifiant/émulsifiant","sel/sel","arome/arôme","vitamines/vitamines","riboflavine/riboflavine","b2/B2","b6/B6","niacine/niacine","pp/PP","acide-folique/acide folique","b9/B9","acide-pantothenique/acide pantothénique","b5/B5","b12/B12.","lecithines/lécithines","soja/_soja_","thiamine/thiamine","b1/B1",";"Bon Choco,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/002/2603/front_en.6.400.jpg";
3564700027547;"Cappuccino saveur Chocolat";"France";""sucre/Sucre","poudre-de-lait-ecreme/poudre de _lait_ écrémé","cafe-soluble/café soluble","huile-vegetale-de-noix-de-coco/huile végétale de noix de coco","sirop-de-glucose/sirop de glucose","cacao-maigre-en-poudre/cacao maigre en poudre","aromes/arômes","dont-lactose/dont _lactose_","sel/sel","arome-naturel/arôme naturel","stabilisant/stabilisant","e340/E340","epaississant/épaississant","gomme-arabique/gomme arabique.",";"Plantation,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/002/7547/front_fr.3.400.jpg";
3564700022849;"Infusion verveine saveur orange";"France";""verveine/Verveine","arome-naturel-d-orange-avec-autres-aromes-naturels-10/arôme naturel d'orange avec autres arômes naturels 10 %.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/002/2849/front_fr.7.400.jpg";
3564700028872;"plantation - Chicorée Café";"France";""chicoree-soluble/chicorée soluble","cafe-soluble/café soluble",";"marque repère,plantation";"leclerc";"http://static.openfoodfacts.org/images/products/356/470/002/8872/front_fr.6.400.jpg";
3564700640470;"Capuccino";"France";"";"Plantation,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/064/0470/front_fr.11.400.jpg";
3564700641866;"Bonbons durs Réglisse";"France";""edulcorants/Édulcorants","maltitol/maltitol","sucralose/sucralose","suc-de-reglisse-1/suc de réglisse 1‚","arome-naturel/arôme naturel","colorant/colorant","e153/E153","chlorure-d-ammonium/chlorure d'ammonium.",";"Confiséo,Marque repère";"";"http://static.openfoodfacts.org/images/products/356/470/064/1866/front_fr.3.400.jpg";
3564707096102;"Thé noir Earl Grey";"France";""the-noir-bio/Thé noir Bio","arome-naturel-de-bergamote-avec-autres-aromes-naturels-7/arôme naturel de bergamote avec autres arômes naturels 7%.",";"Bio Village,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/709/6102/front_fr.3.400.jpg";
3564707096119;"Thé vert menthe ";"France";""the-vert/Thé vert*","feuilles-de-menthe/feuilles de menthe*","arome-naturel-de-menthe-7-ingredients-issus-de-l-agricuiture-biologique/arôme naturel de menthe 7%. *Ingrédients issus de l'AgricuIture Biologique.",";"Bio Village,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/709/6119/front_fr.10.400.jpg";
3564700403884;"Mon infusion après repas";"France";""menthe-douce/Menthe douce","verveine/verveine","camomille/camomille","melisse/mélisse","reglisse/réglisse","rooibos/rooibos","ecorces-de-citron/écorces de citron.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/040/3884/front_fr.7.400.jpg";
null;"Thé vert Darjeeling";"Portugal";""the-vert-darjeeling/Thé vert darjeeling",";"Entr'aide,Marque repère";"";"http://static.openfoodfacts.org/images/products/invalid/front_en.18890.400.jpg";
3564700451670;"Thé Earl Grey origine Afrique et Inde Bio (20 sachets)";"France";""the-noir/Thé noir","arome-naturel-de-bergamote/arôme naturel de bergamote.",";"Entr'aide,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/045/1670/front_fr.3.400.jpg";
356670061842401;"Plantation Brésil doux et suave, sélection pur Arabica (Marque repère)";"France";""cafe-100-arabica/Café 100% Arabica",";"Plantation,Marque Repère";"Leclerc";"null";
3564700611067;"Origan";"France";""origan-deshydrate/Origan déshydraté.",";"Rustica,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/061/1067/front_fr.6.400.jpg";
3564700697801;"Thé citron Britley";"France";""the-noir/Thé noir","arome-naturel-de-citron-avec-autres-aromes/arôme naturel de citron avec autres arômes","ecorces-de-citron-2/écorces de citron  2%.",";"Britley,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/069/7801/front_fr.5.400.jpg";
3564700434987;"Infusion réglisse menthe";"France";""reglisse/Réglisse","menthe/menthe","arome-naturel/arôme naturel.",";"Tiséa,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/043/4987/front_fr.5.400.jpg";
3564700434956;"Cappuccino";"France";""cappuccino/Cappuccino","sucre/sucre","cafe-soluble/café soluble","huile-vegetale-de-noix-de-coco/huile végétale de noix de coco","lactoserum-en-poudre/lactosérum en poudre","stabilisant/stabilisant","agglomerant/agglomérant","sel/sel","aromes-
poudreuse/arômes.
Poudreuse","cacao-en-poudre/cacao en poudre","arome/arôme).","lait-ecreme-en-poudre/_lait_ écrémé en poudre","e340/E340","anti/anti","e551/E551","epaississant/épaississant","gomme-arabique/gomme arabique","arome-naturel/arôme naturel","chocolat-en-poudre/chocolat en poudre","sucre/sucre",";"Plantation,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/043/4956/front_fr.7.400.jpg";
3564707079860;"Café pur arabica";"France";""cafe-moulu-pur-arabica/Café moulu pur arabica.",";"Bio Village,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/707/9860/front_fr.5.400.jpg";
20175511;"Verveine orange";"France";""feuilles-de-verveine-citronelle/Feuilles de verveine citronelle","arome-naturel/arôme naturel","ecorces-d-orange/écorces d'orange","/.",";"Lord Nelson";"Lidl";"http://static.openfoodfacts.org/images/products/20175511/front_fr.16.400.jpg";
3248650010711;"Café Soluble Tradition Corsé et Généreux";"France";""cafe-soluble-agglomere/café soluble aggloméré.",";"Monoprix";"Monoprix";"http://static.openfoodfacts.org/images/products/324/865/001/0711/front_fr.16.400.jpg";
3248653200294;"Infusion Tilleul";"France";""tilleul/tilleul.",";"Monoprix";"Monoprix";"http://static.openfoodfacts.org/images/products/324/865/320/0294/front_fr.6.400.jpg";
3248653200317;"Infusion menthe tilleul";"France";""tilleul/Tilleul","feuilles-de-menthe-poivree/feuilles de menthe poivrée",";"Monoprix";"Monoprix";"http://static.openfoodfacts.org/images/products/324/865/320/0317/front_fr.3.400.jpg";
3245412975462;"Dosettes café Arabica équilibré ";"France";""cafe-moulu-arabica/café moulu arabica",";"Carrefour";"Dia";"http://static.openfoodfacts.org/images/products/324/541/297/5462/front_fr.5.400.jpg";
3245414172081;"Peru";"France";""cafe-moulu-pur-arabica-origine-perou/Café moulu pur arabica origine Pérou",";"Carrefour";"Carrefour Market";"http://static.openfoodfacts.org/images/products/324/541/417/2081/front_fr.9.400.jpg";
